,Age,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
var_20,0.3445883731316868,1.2353201185821951,1.2353201185821951,0.02785171584844077,2.333182428924789,2.192963948683302,4.2531682226236605,2.192963948683302,2.405304962974203,0.8814432910572729,-1.5008433826353,0.6854540237016821,-0.2105781162747414,-1.0818572395233317,-0.21766535335360238,-3.4398006743895104,0.6439404045417891,0.7717129338274694,0.8462946618286423,0.7277395459429806,1.6352058041259891,1.821951528099637,3.6738410419381697,1.1799841797720734,-3.714767752993727,0.14705882352941116,0.2602075328751555,1.0097424779479405,0.44849558958818087,1.8754261594242119,0.7783396017100492,-0.5559727066731203,-0.5983147839542893,0.7062457437494003,0.8002246105584163,0.9627518954509184,3.2742093974461293,2.7628822816292287,1.814798845187654,3.5084923699898662,2.7628822816292287,0.5945283891367674,2.496200617399671,0.5945283891367674,0.2992713223787171,3.141444151017214,0.5218236502347421,0.5403584702660408,0.35721097417840364,0.5330024126238921,4.120270210605323
var_21,-0.4113951446628989,3.9231715402729512,3.9231715402729512,0.0998552899671891,7.329657678566011,7.211049012230146,13.991855257603406,7.211049012230146,8.205155736651818,-16.514838726452936,-4.185753710084056,1.8785319657611645,-0.6912882307034813,-2.603278457021842,-0.9081998587833091,-10.846542408636815,1.5205233604268718,1.9618291245268913,2.4570628316590266,1.6815422091181482,1.821951528099637,12.407112645465167,6.425876397134557,8.543308695787042,-9.252228768544096,0.6998977468746076,0.9849518965731973,4.273740508242501,1.8737991926449056,7.5593290416659595,3.1114425693098413,-4.694829369109301,-6.280770825635416,6.314593725810711,5.4335723603108494,2.505223090616103,9.674643718598277,9.369445874077904,5.671193106087643,10.391263839951476,9.369445874077904,1.6498898082532076,7.100399857476558,1.6498898082532076,1.088744383481228,10.064372643319997,1.5315992684413726,1.4801756643861883,1.217584501795029,1.5471960682487027,11.972805507745287
var_22,0.24360274458700187,4.202554547048035,4.202554547048035,0.089759997098971,7.860111613277549,7.269069474897081,14.251989188741945,7.269069474897081,8.055095127119626,0.9258462251597724,-5.1941885072528375,2.3408093938077825,-0.7603392380716012,-4.079152599192352,-0.8701254886145059,-11.470733670528086,2.4241654774461727,2.5765214553760805,2.715090495025771,3.3631038661149124,3.6738410419381697,6.425876397134557,13.482013001364168,4.055197486215899,-12.725676048582208,0.36841820444829504,0.7436008442015286,3.2699280264083663,1.2919530277612492,5.753558092970432,2.212349153092712,-2.5670958067061926,-2.745501215841601,2.8025099717871194,2.9862033476530914,4.3169592976855435,12.478651237031137,10.681539249871888,6.870171097196686,12.832358491745104,10.681539249871888,2.7020671640858303,9.766956619549312,2.7020671640858303,1.0094874804381868,8.886805555555565,1.5734252738654153,1.5553110328638502,1.1389182316118922,1.621772300469484,12.58040090070202
var_23,-12.943514876768836,8.711670664390986,8.711670664390986,0.1680265211609659,13.468873896770013,7.362272066131467,21.0533500888012,7.362272066131467,10.253332931449423,-21.169403127206472,-2.661169757889741,0.7239801545272727,-0.3976710249368205,0.22319194371283707,-0.5140571817562984,-7.4905324235559725,-0.2699474973200973,0.5837901816158294,0.9057692428497078,1.0252941851370645,1.1799841797720734,8.543308695787042,4.055197486215899,37.160620108553545,-7.107365558523199,1.314445102685621,1.8107424960505458,6.302142575039501,3.3474427330173757,11.704946682464458,5.293118088467603,-13.320346389740754,-14.934471420771231,12.772503464019424,13.95099769185958,7.09963422285704,22.6442857333566,30.897477788482092,18.11383269107259,27.574619326696663,30.897477788482092,4.099627354956116,13.753116971740594,4.099627354956116,1.5609543436905502,18.990465621886027,2.2879450131352495,3.019560195669896,2.132462179545246,2.1647733792312063,15.35296389176612
var_24,4.133942401607207,-9.743923581961031,-9.743923581961031,-0.4997311766331743,-16.731620573602616,-14.73220910947166,-29.533016849755708,-14.73220910947166,-16.929317817523103,-11.52510486851422,20.842161903331625,-9.270534230532448,2.3071186632224716,16.105250329236206,5.7357211817888265,59.8877508571692,-9.485061704297681,-24.564188615744797,-14.257181977530923,-3.3094576301420817,-3.714767752993727,-9.252228768544096,-12.725676048582208,-7.107365558523199,133.73883509310085,-1.7680059112104347,-1.6860832972824078,-6.775136366512108,-3.2400129355819813,-12.260456011326456,-5.33932313477112,14.919127239952722,15.438440391480444,-14.324960327509059,-15.538904062511286,-14.359814751762313,-30.58401631798632,-29.90868947561326,-18.434942429949047,-30.42116871627001,-29.90868947561326,-8.81903097786933,-23.819518459069027,-8.81903097786933,-2.153877944715385,-36.97404543732128,-3.3435644896974934,-3.535822231955236,-3.554741711490481,-3.3516315868040074,-23.092751202077334
var_25,-0.22516994678820337,0.4701417825639949,0.4701417825639949,0.02357740548164045,0.739478450327917,2.1510349568449745,2.891544669908592,2.1510349568449745,2.373167502609667,0.19242111396181963,-0.11374416925668658,0.02289931449110111,-0.24131742875170478,0.00473392353341852,-0.08734381973287668,-0.9665575170452657,0.0047954844302784995,0.33559718367766483,0.17423540315106442,0.057348882515287636,0.14705882352941116,0.6998977468746076,0.36841820444829504,1.314445102685621,-1.7680059112104347,4.071324205855295,0.6032252827533959,2.041709508090262,2.3603008820823668,5.88857622165702,3.842388657394883,-1.3599431870355585,-1.7753636032205384,1.102175708464639,1.0326963293041789,1.6199022346368692,2.7305167597765463,1.2933685776061439,0.9035444240310947,1.5483146488695654,1.2933685776061439,1.0353867496531781,3.2655193531051254,1.0353867496531781,0.11624110580761887,2.0982486647621412,0.36547367673935893,0.5459718106594258,0.4053740736140433,0.41542310626896367,2.8527127656428326
var_26,-1.192242279196484,0.7319423399534618,0.7319423399534618,0.029924619773956766,1.1488070127287033,1.85542684013545,3.100292792219364,1.85542684013545,2.239678013426013,0.5738612164514653,-0.5443918361913148,0.18981705513310956,0.008383761869015892,-0.3511572137367463,-0.03219788619081768,-1.4193797238496615,0.2066512659429124,0.2504197074039816,0.28637627432808144,0.17541871854537638,0.2602075328751555,0.9849518965731973,0.7436008442015286,1.8107424960505458,-1.6860832972824078,0.6032252827533959,1.8092835110124996,2.9939559770550326,2.4379295416418643,5.000162346447318,1.9840021105038133,-1.0276399663305364,-1.0904652921875417,0.4568090065165197,0.7443636599916902,1.6203711093375883,2.865542697525943,2.0689262994763364,1.1721657730618762,1.9976628797820393,2.0689262994763364,0.9371477134965558,3.189400472423229,0.9371477134965558,0.03167308408893375,2.7143921784339153,0.4673066344908348,0.428985455814422,0.35121931023061337,0.36262871811251024,2.526080758971088
var_27,-1.6008469757534247,2.7963930339845198,2.7963930339845198,0.09789293224669636,5.000908103639016,7.592957710619456,12.481620286681762,7.592957710619456,8.746050699730972,-0.2679493207674801,-2.3682676227976263,1.0090147241634644,-0.47533091321960114,-1.2055705807958015,-0.39021427069137427,-6.366108078939261,0.7325497887387779,1.243773769143797,1.4161260426320608,0.76822592537475,1.0097424779479405,4.273740508242501,3.2699280264083663,6.302142575039501,-6.775136366512108,2.041709508090262,2.9939559770550326,12.876379099247798,5.061698414416367,20.237485794685856,7.418409072460639,-4.577656061353241,-5.097015363228412,3.8052190328322713,4.243901980264061,5.813649740622501,11.323513567438157,8.138808693587293,5.182070413557791,8.751702848287167,8.138808693587293,3.5106795145788787,11.466911626860657,3.5106795145788787,0.6552424720975224,9.978272441755243,1.6652146139787432,2.1928036150493013,1.596184443222076,1.5928722252781384,10.977098378787606
var_28,-1.6143603975184906,1.3616334758374469,1.3616334758374469,0.050640637562547476,2.1974871281391755,3.7974285205081952,6.105771825750439,3.7974285205081952,4.4628052040634385,0.06138647259044035,-0.604393833108893,0.19007183394577287,-0.1903548265195679,-0.4231194668742107,-0.11350396104107092,-2.3999606074622273,0.258055883766145,0.5296990098331438,0.472659870250229,0.28018967476595175,0.44849558958818087,1.8737991926449056,1.2919530277612492,3.3474427330173757,-3.2400129355819813,2.3603008820823668,2.4379295416418643,5.061698414416367,4.845662644082478,10.794307051247369,5.7071134801666785,-2.3767512115904674,-2.5169473207197406,1.2931597873537373,1.906143931219986,3.224191939345558,5.597216679968079,3.000356192118792,1.7775986402209634,3.7116906002774672,3.000356192118792,1.9257933085873475,6.384187569519951,1.9257933085873475,0.14620189151303278,4.836142803910785,0.819463420693081,0.9607886627511505,0.7402067770344993,0.7675266603971115,5.310461285495443
var_29,-1.962744948273369,5.297445749228879,5.297445749228879,0.1742362253535234,9.391494321810939,16.068997122998187,24.958377676502767,16.068997122998187,18.191351172441905,-0.4327070833035294,-3.7895018458686844,1.580444272691995,-1.1053715581348804,-1.921660667380103,-0.8105702428606345,-11.391553354233059,1.2016839340584593,2.1857890499194848,2.5347544022242707,1.3018832187889013,1.8754261594242119,7.5593290416659595,5.753558092970432,11.704946682464458,-12.260456011326456,5.88857622165702,5.000162346447318,20.237485794685856,10.794307051247369,41.494453163049975,20.878835434817905,-9.18142877548594,-9.084411570292993,6.610104630305664,8.013091185166079,11.956913407821235,22.824912709497248,14.139002412108002,9.098302775798908,16.302544586504702,14.139002412108002,7.365921787709491,24.018628222913804,7.365921787709491,1.099366538318223,17.576521106517387,2.9506538673101805,4.044283170975516,2.854398447989301,2.9885018719946133,20.507952280402908
var_30,-0.588083781008387,2.415060676984695,2.415060676984695,0.07875897302966099,4.187522554346453,8.234753163428994,12.093830995238953,8.234753163428994,9.214893364225032,0.16131049122118266,-1.3766768475327815,0.5546346659918193,-0.6194690341147122,-0.6913566494795245,-0.3527053577077423,-4.9148519460718845,0.4518356898948583,0.9166632404837755,1.070435588507875,0.47096197034471754,0.7783396017100492,3.1114425693098413,2.212349153092712,5.293118088467603,-5.33932313477112,3.842388657394883,1.9840021105038133,7.418409072460639,5.7071134801666785,20.878835434817905,13.48895705936469,-4.644328158212453,-3.9018547290736145,2.656529946770012,3.750037190866936,5.944253790901836,11.240777134876312,5.866949120767881,3.83357329433967,7.376497569145037,5.866949120767881,3.7343694149700615,12.27661130066366,3.7343694149700615,0.4469719821849989,7.476285110988879,1.2379118831733413,1.8604432457369968,1.2792377166989017,1.3498116176044381,9.179108185318581
var_31,15.463750992357536,-7.824723629605115,-7.824723629605115,-0.31488147452211784,-11.665901780400295,-6.419907016521731,-17.841344529511822,-6.419907016521731,-8.447414248380737,13.649118087806139,6.8092530107503135,-2.3766280621509623,-0.41441470517696577,3.3763455390623816,0.851065046082159,16.34452048192771,-1.979302412032749,-2.9813292142930767,-2.8220385294567674,-1.0035119790208062,-0.5559727066731203,-4.694829369109301,-2.5670958067061926,-13.320346389740754,14.919127239952722,-1.3599431870355585,-1.0276399663305364,-4.577656061353241,-2.3767512115904674,-9.18142877548594,-4.644328158212453,76.16240912798831,58.860055999710944,-45.861938418134045,-80.41976401383845,-6.349570777195815,-19.87052523614159,-30.968634023342624,-17.65607167841849,-24.818874092192534,-30.968634023342624,-3.983132772669398,-11.070170816284264,-3.983132772669398,-0.9914807872539809,-22.29006404248673,-1.0110496719775055,-1.7813245860668525,-1.5469853170884087,-1.305737790273872,-7.977080599812555
var_32,21.774719236802046,-7.7962841583485325,-7.7962841583485325,-0.3328641010555996,-9.684153608433624,-6.3866009134616935,-16.6933061189311,-6.3866009134616935,-9.181769473786563,15.49250324458276,5.783375447202554,-1.6120712765592484,-0.6157055572718327,2.9949387390790685,0.7467570281124412,16.085498346576035,-1.511180019222171,-2.3483538406516056,-2.271647708969645,-1.158696881323646,-0.5983147839542893,-6.280770825635416,-2.745501215841601,-14.934471420771231,15.438440391480444,-1.7753636032205384,-1.0904652921875417,-5.097015363228412,-2.5169473207197406,-9.084411570292993,-3.9018547290736145,58.860055999710944,108.03067524189304,-86.69189493879328,-60.493742871750634,-5.382222071235509,-17.363133452109533,-27.98046684069151,-15.115206749139375,-20.614550750955196,-27.98046684069151,-3.4954114175462943,-10.747008663412961,-3.4954114175462943,-1.0004259576901107,-26.389152122273124,-1.3415958161659471,-2.3110294542389456,-1.7060538569904435,-1.4918248817684756,-9.83698970840485
var_33,7.367351903244631,6.334565619223697,6.334565619223697,0.18074728951151692,13.334711547815884,10.890982026979241,21.05598725459967,10.890982026979241,10.540293525711308,-14.323330930559772,-5.041321673163365,2.4300226451689495,0.21302560021222686,-2.7139027409767604,-1.0786516176488372,-10.348469364509018,1.7466088128738742,3.6722316680534113,2.6444231014831803,0.9175989882284187,0.7062457437494003,6.314593725810711,2.8025099717871194,12.772503464019424,-14.324960327509059,1.102175708464639,0.4568090065165197,3.8052190328322713,1.2931597873537373,6.610104630305664,2.656529946770012,-45.861938418134045,-86.69189493879328,98.95933456561919,65.8856892693841,5.9988133519968585,20.166451027125177,23.888153587543133,16.23104359146124,24.204683965066177,23.888153587543133,3.700592762983303,12.46694050884074,3.700592762983303,0.5239747166003884,18.528203454210942,1.474817496587332,2.223784794349813,1.445504184224586,1.5686005104160483,14.02777316161197
var_34,6.473689485044706,8.002026786003878,8.002026786003878,0.22104222266977336,16.78900432324119,9.774369422438674,23.52848614109023,9.774369422438674,9.699345611734177,-17.657227199395454,-7.7696351153150145,3.744015880848926,0.5405415648153412,-3.8153802565764794,-0.6622523914605134,-13.72545759078815,2.5678013896602563,4.281622144932943,3.537296393327187,0.9352230659341159,0.8002246105584163,5.4335723603108494,2.9862033476530914,13.95099769185958,-15.538904062511286,1.0326963293041789,0.7443636599916902,4.243901980264061,1.906143931219986,8.013091185166079,3.750037190866936,-80.41976401383845,-60.493742871750634,65.8856892693841,117.14038501253623,4.618872873554549,23.290220557636324,32.96868340895587,21.665206455934616,32.48267337369345,32.96868340895587,2.7849016064003607,9.77856194941911,2.7849016064003607,1.0828951273072582,18.862273725443647,0.7105288147664546,1.7650602409638536,1.4736660929432004,1.1905978594179663,10.303385957623581
var_35,-0.3219246889177884,7.9069283719074255,7.9069283719074255,0.12351674037864659,15.345116719872314,26.186632083000838,39.79335857923089,26.186632083000838,29.63707851157223,23.279815857265206,-3.8077758149506975,1.7816983990377104,-1.437497320268852,-2.7053016462583037,-1.5595719996469044,-10.1937637289721,1.718052472910476,2.8436777260747332,2.516737654984143,1.1109187948922568,0.9627518954509184,2.505223090616103,4.3169592976855435,7.09963422285704,-14.359814751762313,1.6199022346368692,1.6203711093375883,5.813649740622501,3.224191939345558,11.956913407821235,5.944253790901836,-6.349570777195815,-5.382222071235509,5.9988133519968585,4.618872873554549,52.38714584996007,54.00235989087379,24.12113656530814,15.90149100771123,28.167928961543716,24.12113656530814,30.68528864059593,66.55107295064549,30.68528864059593,0.8503466272004966,10.474372955288983,2.492015890325601,2.6027808069792817,2.1572090668328423,2.438775510204087,17.999571584358947
var_36,4.05539731092678,23.43451217079009,23.43451217079009,0.29125527899707354,45.84207901037509,50.89530626496406,90.46405459112903,50.89530626496406,56.03657472067035,21.725063900089538,-8.000141801673932,3.535569949620773,-2.6546551658911226,-5.692057420241265,-3.3187745116584084,-22.782461040684456,3.349770751863425,5.7167744864374095,5.458696174214177,3.0279404429369525,3.2742093974461293,9.674643718598277,12.478651237031137,22.6442857333566,-30.58401631798632,2.7305167597765463,2.865542697525943,11.323513567438157,5.597216679968079,22.824912709497248,11.240777134876312,-19.87052523614159,-17.363133452109533,20.166451027125177,23.290220557636324,54.00235989087379,101.36495909816448,77.22998789992248,51.62894098018138,89.40876090697978,77.22998789992248,32.00643709087086,89.72813906821892,32.00643709087086,2.453559111868872,23.211970912284784,4.215587502098917,4.9477790263623564,3.7692099042895286,4.251594098069859,32.38703969207322
var_37,-19.262518893837925,21.14786347218576,21.14786347218576,0.43206913251596657,36.02081536750274,16.53141489507956,50.206410285316444,16.53141489507956,20.64696736780278,5.942680416522322,-8.053411644535233,2.8880490296220755,-0.8400222444104595,-3.13551583248211,-1.8607550460686795,-23.455840275033147,1.616956077630236,4.443851821893048,4.313392413786108,2.7875107794983296,2.7628822816292287,9.369445874077904,10.681539249871888,30.897477788482092,-29.90868947561326,1.2933685776061439,2.0689262994763364,8.138808693587293,3.000356192118792,14.139002412108002,5.866949120767881,-30.968634023342624,-27.98046684069151,23.888153587543133,32.96868340895587,24.12113656530814,77.22998789992248,129.55274017972073,81.84106207741243,105.04186069763664,129.55274017972073,14.154446152500212,36.05278517240952,14.154446152500212,3.16224750769873,33.7885589018216,2.6175426692416113,4.058301581502169,3.3059919620021896,2.8332550411468955,19.766089044313382
var_38,-0.513771787545373,12.824990938972405,12.824990938972405,0.24372853994559243,24.517109719670536,13.058291777586124,34.320687124064605,13.058291777586124,14.136219114393915,6.358648769710289,-5.2705682291075515,2.218000226988998,-0.7246066151843383,-2.326762809114866,-1.3656197469698328,-14.62080736529555,1.3213193104578878,3.2995159312951063,3.286209578532413,1.732463474685363,1.814798845187654,5.671193106087643,6.870171097196686,18.11383269107259,-18.434942429949047,0.9035444240310947,1.1721657730618762,5.182070413557791,1.7775986402209634,9.098302775798908,3.83357329433967,-17.65607167841849,-15.115206749139375,16.23104359146124,21.665206455934616,15.90149100771123,51.62894098018138,81.84106207741243,53.940802119655544,70.20201592241264,81.84106207741243,9.500508667341547,24.146020021746505,9.500508667341547,1.9301633696957035,19.531029803225636,1.9841327835481999,2.951354454825409,2.3368651808549457,2.1227969448649024,15.688501487551527
var_39,4.55954383621492,30.475441490757774,30.475441490757774,0.35134263251666026,59.46068138927427,26.41372152025293,77.33137302058515,26.41372152025293,27.862794795845726,9.787461058014154,-8.073149472250591,3.459959141981624,-2.0100516929765715,-4.5604946090114575,-2.9579327864915657,-21.76792351969513,2.5938599477925317,5.2041809380569175,5.110069011643806,3.120906602677073,3.5084923699898662,10.391263839951476,12.832358491745104,27.574619326696663,-30.42116871627001,1.5483146488695654,1.9976628797820393,8.751702848287167,3.7116906002774672,16.302544586504702,7.376497569145037,-24.818874092192534,-20.614550750955196,24.204683965066177,32.48267337369345,28.167928961543716,89.40876090697978,105.04186069763664,70.20201592241264,120.3942159399098,105.04186069763662,16.93815629960128,44.89714171447139,16.93815629960128,2.8518777076047805,27.58197191920249,3.444836630304294,4.261587243593086,3.358193277310918,3.5530168589174784,27.567951093480794
var_40,-19.262518893837925,21.14786347218576,21.14786347218576,0.43206913251596657,36.02081536750274,16.53141489507956,50.206410285316444,16.53141489507956,20.64696736780278,5.942680416522322,-8.053411644535233,2.8880490296220755,-0.8400222444104595,-3.13551583248211,-1.8607550460686795,-23.455840275033147,1.616956077630236,4.443851821893048,4.313392413786108,2.7875107794983296,2.7628822816292287,9.369445874077904,10.681539249871888,30.897477788482092,-29.90868947561326,1.2933685776061439,2.0689262994763364,8.138808693587293,3.000356192118792,14.139002412108002,5.866949120767881,-30.968634023342624,-27.98046684069151,23.888153587543133,32.96868340895587,24.12113656530814,77.22998789992248,129.55274017972073,81.84106207741243,105.04186069763662,129.55274017972073,14.154446152500212,36.05278517240952,14.154446152500212,3.16224750769873,33.7885589018216,2.6175426692416113,4.058301581502169,3.3059919620021896,2.8332550411468955,19.766089044313382
var_41,0.7592297340048904,4.696974241685707,4.696974241685707,0.07188996024257159,9.274949070775973,16.077228700336207,23.948732498102316,16.077228700336207,17.783215227525528,13.05018294554936,-2.20085423523626,1.0006355691748932,-0.9642004019160549,-1.6838230746919984,-1.0306998142086181,-6.132764316622582,1.052371404431334,1.7324983253497812,1.5421404250144433,0.7097509154762326,0.5945283891367674,1.6498898082532076,2.7020671640858303,4.099627354956116,-8.81903097786933,1.0353867496531781,0.9371477134965558,3.5106795145788787,1.9257933085873475,7.365921787709491,3.7343694149700615,-3.983132772669398,-3.4954114175462943,3.700592762983303,2.7849016064003607,30.68528864059593,32.00643709087086,14.154446152500212,9.500508667341547,16.93815629960128,14.154446152500212,18.303733143364234,39.21710846987359,18.303733143364234,0.4358852236546776,5.379456130278203,1.562222715173029,1.5850905579623191,1.288774205334311,1.4993258172834416,11.169235085338512
var_42,2.5071834246430678,12.617268443877881,12.617268443877881,0.1836218801944681,24.691187682001683,62.543911614362734,84.158374481112,62.543911614362734,69.99507580018249,27.97001404176315,-6.029280823213407,2.7178186357961596,-2.673214443700161,-5.757536740690305,-2.7928211220788426,-17.982115242351437,3.4754839279183902,4.695314771046871,4.38262953617284,2.25777061227551,2.496200617399671,7.100399857476558,9.766956619549312,13.753116971740594,-23.819518459069027,3.2655193531051254,3.189400472423229,11.466911626860657,6.384187569519951,24.018628222913804,12.27661130066366,-11.070170816284264,-10.747008663412961,12.46694050884074,9.77856194941911,66.55107295064549,89.72813906821892,36.05278517240952,24.146020021746505,44.89714171447139,36.05278517240952,39.21710846987359,112.17543399197618,39.21710846987358,1.3815047758233692,14.747064043008503,4.0635863040868525,4.014223080536559,3.148611618560459,3.949170972736914,29.708792212537126
var_43,0.7592297340048904,4.696974241685707,4.696974241685707,0.07188996024257159,9.274949070775973,16.077228700336207,23.948732498102316,16.077228700336207,17.783215227525528,13.05018294554936,-2.20085423523626,1.0006355691748932,-0.9642004019160549,-1.6838230746919984,-1.0306998142086181,-6.132764316622582,1.052371404431334,1.7324983253497812,1.5421404250144433,0.7097509154762326,0.5945283891367674,1.6498898082532076,2.7020671640858303,4.099627354956116,-8.81903097786933,1.0353867496531781,0.9371477134965558,3.5106795145788787,1.9257933085873475,7.365921787709491,3.7343694149700615,-3.983132772669398,-3.4954114175462943,3.700592762983303,2.7849016064003607,30.68528864059593,32.00643709087086,14.154446152500212,9.500508667341547,16.93815629960128,14.154446152500212,18.303733143364234,39.21710846987358,18.303733143364234,0.4358852236546776,5.379456130278203,1.562222715173029,1.5850905579623191,1.288774205334311,1.4993258172834416,11.169235085338512
var_44,-1.3966642804723715,0.9744409232509502,0.9744409232509502,0.03208747422695836,1.4443840953774645,0.8206369788078942,2.388571480025755,0.8206369788078942,1.2015276145710938,0.7140734719682094,-0.8178403133584102,0.3176730304262978,-0.107539082198689,-0.5792316050061885,-0.014798514647228856,-2.302924677944345,0.3317173245312439,0.40692247742172133,0.47798789712556705,0.30736502347417866,0.2992713223787171,1.088744383481228,1.0094874804381868,1.5609543436905502,-2.153877944715385,0.11624110580761887,0.03167308408893375,0.6552424720975224,0.14620189151303278,1.099366538318223,0.4469719821849989,-0.9914807872539809,-1.0004259576901107,0.5239747166003884,1.0828951273072582,0.8503466272004966,2.453559111868872,3.16224750769873,1.9301633696957035,2.8518777076047805,3.16224750769873,0.4358852236546776,1.3815047758233692,0.4358852236546776,1.2228025208952404,2.8878726804262542,0.19964942678361433,0.28240445645440754,0.1894374668952948,0.2519922673393845,1.8036252144198213
var_45,-18.655444800122503,9.92064746070078,9.92064746070078,0.970832223608755,14.144893122301111,8.118202160181157,24.0313334323829,8.118202160181157,12.411476694085406,15.565792860529697,-17.585683597588577,7.551752585801065,-1.0683972860220983,-8.878581121349653,-1.0615435749323832,-38.823287214046694,4.978735157933342,6.978269839086789,8.576101407417617,1.953672730829419,3.141444151017214,10.064372643319997,8.886805555555565,18.990465621886027,-36.97404543732128,2.0982486647621412,2.7143921784339153,9.978272441755243,4.836142803910785,17.576521106517387,7.476285110988879,-22.29006404248673,-26.389152122273124,18.528203454210942,18.862273725443647,10.474372955288983,23.211970912284784,33.7885589018216,19.531029803225636,27.58197191920249,33.7885589018216,5.379456130278203,14.747064043008503,5.379456130278203,2.8878726804262542,87.3749001247879,3.7629321566761496,4.733252385783151,3.4525379525805957,3.7895528283762276,25.304906105505754
var_46,0.8715732223978006,1.024104714110013,1.024104714110013,0.0418103572964017,2.014476294786738,2.978906942924923,4.7183165174169615,2.978906942924923,3.2363232798015336,2.2875657612499687,-1.7564798826277122,0.81525519788291,-0.1444299271076881,-1.3451370512996834,-0.2869183514418009,-3.444791523403469,0.8121533030761485,0.7339270159996326,0.8374043001879619,0.3564505086071988,0.5218236502347421,1.5315992684413726,1.5734252738654153,2.2879450131352495,-3.3435644896974934,0.36547367673935893,0.4673066344908348,1.6652146139787432,0.819463420693081,2.9506538673101805,1.2379118831733413,-1.0110496719775055,-1.3415958161659471,1.474817496587332,0.7105288147664546,2.492015890325601,4.215587502098917,2.6175426692416113,1.9841327835481999,3.444836630304294,2.6175426692416113,1.562222715173029,4.0635863040868525,1.562222715173029,0.19964942678361433,3.7629321566761496,2.5309388718814256,1.829370494393523,1.3337964251407217,1.8717781827649045,13.329940885413148
var_47,0.42365078721900873,1.192281104956502,1.192281104956502,0.052591693175368416,2.313347817109409,2.9573163868516117,5.086132609370973,2.9573163868516117,3.363950907429157,2.365296123190863,-1.7728920750853527,0.7939243387525077,-0.22100123779397632,-1.0586321001237797,-0.1775157016458084,-3.6346047769678633,0.632831339109707,0.7322284875991395,0.8374455599871655,0.3149207746478877,0.5403584702660408,1.4801756643861883,1.5553110328638502,3.019560195669896,-3.535822231955236,0.5459718106594258,0.428985455814422,2.1928036150493013,0.9607886627511505,4.044283170975516,1.8604432457369968,-1.7813245860668525,-2.3110294542389456,2.223784794349813,1.7650602409638536,2.6027808069792817,4.9477790263623564,4.058301581502169,2.951354454825409,4.261587243593086,4.058301581502169,1.5850905579623191,4.014223080536559,1.5850905579623191,0.28240445645440754,4.733252385783151,1.829370494393523,2.9758661088617364,1.5552096706137928,1.6336248043642847,11.465449707578639
var_48,0.12633998316158507,0.8345617610356497,0.8345617610356497,0.03836153280645115,1.6413873901372684,1.996659327993664,3.4027693360526983,1.996659327993664,2.1133960047003515,1.8023120865226154,-1.5707913945271978,0.6966648536731409,-0.09044377206253157,-1.1384126896804654,-0.1763925182230785,-3.0847659423279707,0.6724911749873944,0.7632077201668749,0.7477100811442736,0.16032374804381844,0.35721097417840364,1.217584501795029,1.1389182316118922,2.132462179545246,-3.554741711490481,0.4053740736140433,0.35121931023061337,1.596184443222076,0.7402067770344993,2.854398447989301,1.2792377166989017,-1.5469853170884087,-1.7060538569904435,1.445504184224586,1.4736660929432004,2.1572090668328423,3.7692099042895286,3.3059919620021896,2.3368651808549457,3.358193277310918,3.3059919620021896,1.288774205334311,3.148611618560459,1.288774205334311,0.1894374668952948,3.4525379525805957,1.3337964251407217,1.5552096706137928,1.807923134241262,1.3786056073759523,9.525349937643783
var_49,0.8148883516199713,1.0150433765153355,1.0150433765153355,0.04210614253751372,2.026588502156111,2.8383120751936355,4.569381225303261,2.8383120751936355,3.0508116812464636,2.2564654880444337,-1.8088460981789316,0.8231287697696283,-0.17781980164733596,-1.2690851632818352,-0.2666292272192426,-3.5324745640978596,0.7779810204923687,0.736638701691652,0.8741805345436203,0.32529668753260393,0.5330024126238921,1.5471960682487027,1.621772300469484,2.1647733792312063,-3.3516315868040074,0.41542310626896367,0.36262871811251024,1.5928722252781384,0.7675266603971115,2.9885018719946133,1.3498116176044381,-1.305737790273872,-1.4918248817684756,1.5686005104160483,1.1905978594179663,2.438775510204087,4.251594098069859,2.8332550411468955,2.1227969448649024,3.5530168589174784,2.8332550411468955,1.4993258172834416,3.949170972736914,1.4993258172834416,0.2519922673393845,3.7895528283762276,1.8717781827649045,1.6336248043642847,1.3786056073759523,1.748968828958774,12.709132670901795
